global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
534.0583342682738	n/a	285218.3044014033	n/a	522.298368258809	n/a	n/a	272795.58548581443	514.837935367991	n/a	265058.0996939757	n/a	528.0359130065453	481.5641325322164	n/a	n/a	n/a	n/a	-0.08726531	-0.0410641665	0.1368943397	-0.1675860238	0.3092527512	-0.1899233679	0.2159459673	-0.0092389018	0.0970189287	-0.4108977297	0.1327440853	0.1895598971	-0.1829795357	0.2473176416	-0.3471259409	-0.1386561041	0.0981426685	-0.0158536008	0.0516497909	-0.0212395154	-0.0511967054	0.0763176924	-0.0622265109	0.0182671397	-0.0729660996	0.0788838407	-0.0006356022	0.0941110561	-0.0216783501	0.0467049973	-0.0960811992	0.1911275494	-0.1189130108	0.0666004948	-0.041687289	0.053476552	-0.1977899644	0.0122060609	-0.0372683402	0.1779979715	-0.0244942337	0.0895813784	-0.0956088423	0.0856561232	-0.1385589822	0.0365193572	-0.1651634161	0.0339443354	-0.0545163922	0.1890261827	-0.0188342141	0.0150084445	-0.4328683059	0.2276566496	-0.0488483014	0.0014229308	-0.0846312454	0.446942907	-0.1565289054	0.0520369367	-0.0405165614	0.1496519424	-0.0793182861	0.1030458578	0.0508234334	-0.0808024352	-0.0571760325	0.136831453	-0.0492778469	0.0567559888	-0.1247470526	0.1141668547	-0.0694102933	0.0159140261	-0.0787054506	0.077005446	-0.0178789064	0.0139481532	-0.2238463124	0.008653111	-0.06261665	0.1137912992	-0.0315610383	0.0335405142	-0.0853056664	0.0072290979	0.0221471758	-0.0577367265	-0.00466104	0.1154637225	0.1154447293	0.1154130763	0.0619757003528178	n/a	0.0038409874342222	n/a	-0.1421434479159842	n/a	0.0202047597854441	n/a	-0.0333156092199971	n/a	0.0011099298176995	n/a	0.0010570005872806	n/a	1.1172502415115333e-06	n/a	-0.0006121389667628	n/a	3.7471411462942843e-07	n/a	0.0016333242913056	n/a	n/a	2.667748240568941e-06	0.0
530.9524307094401	-3.1059035588336883	281910.48367626284	9.64663691677577	515.3940206572067	-6.90434760160224	47.6700158037506	265630.9965292012	514.051448657121	-0.7864867108700082	264248.8918664847	0.6185613463751239	524.9436326176987	476.5285492001957	1.208838	22.33881	0.0553287757903601	0.0295407823469172	-0.0749631457	-0.0249785973	0.1255730023	-0.0538530921	0.2160369592	-0.139314551	0.0440446297	-0.0977553054	-0.0113521083	0.0192140338	-0.0236726062	0.0162443448	-0.1199882024	0.1413103783	-0.0590081324	-0.1270004746	-0.0696131672	-0.0281240791	0.0804135156	-0.0839503327	-0.0717610349	-0.0512393913	0.2154981819	-0.0194715416	-0.0533598019	-0.0419535846	0.0722288487	-0.1847872644	0.0215829436	0.0394211565	-0.0224110673	0.2470809902	-0.1285261639	0.0655557583	0.0164554452	-0.1199850286	-0.1004513445	-0.0246669949	-0.0897443252	-0.0324616273	0.0038547099	0.0595266087	0.0368091439	0.0794269359	-0.1242131641	-0.0604354726	-0.1440162199	-0.0388729885	0.0028194459	0.0043927026	-0.1484200351	-0.1352200892	-0.2154219663	0.1364550446	-0.2067635581	-0.2420229296	-0.0932919648	-0.0231243449	-0.2089015047	-0.0220020488	-0.0264376205	-0.1140858056	-0.0074286041	-0.0293352794	-0.0265174564	-0.0775488149	-0.0452016314	0.0771671212	0.0265621605	0.1845303151	-0.0628670673	0.113524819	-0.0703621541	-0.0030265183	-0.0836604776	0.0775575596	0.0200701243	0.0456044513	-0.1665653954	-0.1095378079	-0.1413677989	0.0387939543	0.0545072583	0.0147385913	0.0059501802	0.0172569012	-0.0560780566	0.0487810044	-0.0014480744	0.1154130763	0.1152422001	0.1149575937	0.0579439239157437	-0.0040317764370741	0.0033574983187534	1.6255221238545925e-05	-0.14216919640279	-2.5748486805782237e-05	0.020212080405815	6.629845727875417e-10	-0.0196255334803368	0.0136900757396603	0.0003851615643878	0.0001874181737576	0.0012841256203158	0.0002271250330351	1.648978608751438e-06	5.1585780631240655e-08	-0.0001469134078992	0.0004652255588636	2.158354942055672e-08	2.1643482061994897e-07	0.0016925972019432	5.92729106375998e-05	3.5132779354528922e-09	2.8648852880259496e-06	0.0
529.654534174903	-1.2978965345371307	280533.9255720335	1.6845354143634934	509.9147506802581	-5.479269976948615	30.022399480290478	260013.0529613098	514.2871168285008	0.235668171379757	264491.238535772	0.0555394870014785	522.3878033846163	471.1380384946199	1.066441	19.707363	0.1322367589816798	0.0863061390926263	-0.0565279248	-0.0348988412	0.0891432974	-0.020647501	0.0363967826	-0.0342050779	-0.0091832776	0.0220330622	-0.0547375101	0.0915333643	-0.0730115444	0.0113034645	0.0765587758	-0.0294163452	0.0258741077	-0.0085535647	-0.1207816018	0.0545319995	0.0305967779	-0.0283713043	-0.0324911531	0.0083110887	-0.0261752399	0.1063994205	0.0984051208	-0.1619050093	0.0339448137	-0.0570890239	0.0714760576	0.0785648619	0.0392808558	0.0225346505	0.0436423646	0.0554743023	0.0054740015	-0.0850213686	0.108722966	0.0968238691	0.1898846149	-0.0607396031	0.0938379681	-0.084148623	0.1650751863	0.0561316442	-0.028750924	-0.0468100821	0.0144762462	-0.0180686799	0.0531505049	-0.0366296124	0.0238178371	-0.0784954588	0.0860001894	0.0630115741	-0.054773273	-0.0275938644	0.1316300844	-0.0183062992	-0.1804556396	-0.1030191346	-0.0085248581	-0.0357683327	0.0250935321	0.0346922073	0.0719556987	-0.0797230298	-0.0159820756	-0.0353161368	-0.0406336763	0.0867670387	-0.0634817646	0.1446327293	-0.0343921186	0.0281078715	-0.1675230202	-0.0281422194	-0.0087305701	0.0362774752	-0.0582730743	0.1104929409	0.0124087878	-0.0905567813	0.1389719368	-0.0111112766	0.035911232	0.0850891315	-0.1815479527	-0.0074493208	-0.0464975492	0.1153118061	0.1148374968	0.1140484259	0.0598543581846513	0.0019104342689076	0.0035825441936965	3.6497590958165166e-06	-0.0622362368421391	0.0799329595606508	0.0038733491762708	0.0063892780241246	0.0038980443849396	0.0235235778652764	1.5194750026959143e-05	0.0005533587155837	0.0011018183290847	-0.000182307291231	1.2140036303070005e-06	3.3235948436021046e-08	-0.0003991251245454	-0.0002522117166461	1.5930086504338105e-07	6.361075001362306e-08	0.0015897204640836	-0.0001028767378595	1.0583623192632818e-08	2.527211153926177e-06	0.0
528.84457955065	-0.8099546242530096	279676.5893201037	0.6560264933488339	508.05901238197504	-1.855738298283086	3.443764631714604	258123.96006254788	514.1863577455197	-0.1007590829810851	264387.61049160355	0.0101523928031892	522.6873146037765	468.5751130386798	0.900057	16.632666	0.0377073268491526	0.021661594380745	-0.0391883833	-0.019529609	0.0692824573	-0.0656926503	0.0331829772	0.0096415043	-0.0459122426	-0.0285303593	-0.0485039817	0.0825621884	-0.0575793819	-0.1242462377	0.1386122821	-0.0677495049	-0.2157644946	-0.0161341982	-0.0445017429	0.1246409277	-0.0498494521	0.0006561344	-0.0299936058	0.0263650919	-0.1892372311	0.0152353024	0.0259842646	0.0104427963	0.0770282225	-0.0475731015	-0.0031709494	0.0959118576	-0.0003405242	0.032197416	0.0600197217	-0.0554043922	0.0251838299	0.1152199232	-0.0168662856	-0.0287974848	-0.0232349801	0.0848548947	-0.073074482	-0.1828802446	-0.0855809221	0.0354880076	-0.0398341188	-0.0698991604	0.023339898	-0.0294164031	0.0917012007	-0.0594118272	0.1055684415	0.004989838	0.0328183243	0.1221077533	-0.0519220771	0.1042087666	-0.0268022902	0.0939149994	-0.1204542956	-0.1349952863	-0.0508016737	0.1225264353	0.0139814188	-0.0824913226	-0.0211647945	-0.067704229	-0.0367144736	-0.0215167836	-0.0747469232	0.0461101814	-0.1000907032	0.1314849058	-0.0375099543	0.041483909	-0.123908872	-0.093480832	0.0509946897	-0.000207124	-0.0311422853	0.26912326	-0.0317871372	-0.0146862301	0.1554039161	-0.0346210215	-0.0752539688	0.0404861662	-0.0392247373	-0.0460943062	-0.019742918	0.1151599564	0.1142313295	0.112689161	0.0618927056832916	0.0020383474986403	0.0038307070167985	4.15486052521319e-06	-0.0623142245824936	-7.798774035450151e-05	0.0038830625853174	6.082087645601144e-09	-0.0124882913678732	-0.0163863357528128	0.0001559574212888	0.0002685119994039	0.0013332210604191	0.0002314027313343	1.7774783959450294e-06	5.354722406902044e-08	-0.0002829637415544	0.000116161382991	8.006847903446527e-08	1.3493466898381789e-08	0.0015531914612621	-3.652900282150018e-05	1.3343680471331682e-09	2.4124037153374973e-06	0.0
528.8350897581645	-0.0094897924855104	279666.55215952586	9.005616141804978e-05	510.0627785793571	2.003766197382049	4.015078973770917	260164.03809209424	513.5907137208438	-0.5956440246758348	263775.42122028576	0.3547918041320265	522.0025869689011	466.0500642363377	1.056059	19.515524	0.0544667527255918	0.0301529079472986	-0.0405620968	-0.0202438662	0.0079198463	-0.1442046953	0.0116676832	0.0409632263	-0.0886886536	0.0619891742	0.1054950271	0.0193672387	0.1149089483	-0.0409333641	-0.056356947	-0.0023287364	0.1079616059	0.1672756033	0.0191971327	0.0239084971	0.0445613965	-0.0782422472	-0.0557538855	0.0353219358	0.0379405402	-0.1222989027	-0.1116026631	0.0730052113	0.1394910406	-0.0450916553	0.0983424127	0.0345363043	-0.0772250953	0.0905409565	-0.015242293	-0.0615896313	-0.0098819588	0.0718464371	0.0612355838	0.0815464233	0.0347634546	-0.0010135659	-0.0870629793	0.0029921182	0.0154060415	0.0235431618	0.0011658184	-0.0566691842	0.1673820277	0.0841437074	0.0523225582	0.0657171474	-0.0573252118	-0.0494391173	-0.1377610928	0.0188380983	0.038394729	0.0462206564	-0.1191173555	-0.1616751373	0.0437495386	0.0965957269	0.1591178529	0.0833165733	0.0127796697	-0.1563153084	-0.0445241346	-0.0645124168	-0.0327130557	0.0345560606	-0.1234868454	-0.0054169863	0.0216603575	0.0829195982	-0.0767939583	0.0591359237	-0.1151986847	0.0093084915	-0.0999690794	-0.0001018688	0.014936502	-0.0493724838	-0.0916632767	0.0441604091	0.1010103016	0.0370351647	-0.2073754918	-0.0036664094	0.0835877243	0.0223792707	0.1135512252	0.1149575937	0.1134247617	0.1108851636	0.0373781071221799	-0.0245145985611117	0.0013971228920371	0.0006009655426124	-0.0622315153200929	8.270926240070559e-05	0.0038727614990349	6.840822086868771e-09	-0.0086078888276688	0.0038804025402043	7.409575006950537e-05	1.5057523874024747e-05	0.0010161868191513	-0.0003170342412677	1.0326356514168369e-06	1.0051071013624956e-07	-0.0002196395508005	6.332419075389997e-05	4.8241532275845424e-08	4.00995313463631e-09	0.0016926138764779	0.0001394224152158	1.9438609864606956e-08	2.864941734845544e-06	0.0
528.6700734840953	-0.1650162740692167	279492.0465976787	0.0272303707076868	507.884575351449	-2.1782032279081136	4.744569302069325	257946.74187992164	513.7589915162891	0.1682777954453058	263948.3013638345	0.0283174164399322	522.3058534496327	463.8117419007004	1.121259	20.720392	0.0808068971650991	0.043994819306452	-0.0501625101	-0.0023876264	-0.0222555484	0.0174694611	-0.055503727	0.0249551342	-0.0859558401	0.0317282215	-0.0033905625	0.1183626715	-0.0276729958	0.0716790671	-0.0178566679	-0.065344368	-0.0403634477	0.0377823138	-0.1848627667	-0.0753712306	-0.027506244	-0.1127708562	-0.0059186275	-0.1435280001	-0.0051993563	-0.0748469351	0.0941198443	0.1754294043	0.0212182357	-0.1017238772	-0.144034193	0.0688133342	0.2489471538	0.0927175502	0.1298330598	0.0131805786	0.1000638501	0.0131432391	-0.0764924384	-0.1418349421	-0.0046448556	0.0960367247	-0.0245542996	0.1454361921	-0.0301828305	0.0104176752	-0.0213594096	0.0509458732	0.1224761576	-0.087690977	0.0640763585	-0.0427543391	-0.1557699454	0.0301242126	0.011469462	-0.0044092475	-0.077580154	0.0197261665	-0.0454412036	-0.0571295187	-0.0405710528	-0.197956931	-0.0252380306	-0.1244468387	0.1818623542	0.0082128904	-0.060693907	-0.0581297377	-0.0120384314	0.0086377048	0.0199070089	0.0932018011	-0.0174069501	0.0229337248	0.007698993	0.1668602718	-0.1065443038	0.0258537933	-0.0134211208	0.015969687	-0.0190607952	0.0376188102	-0.0155484447	0.0999921188	0.0509067006	0.0070344125	0.1086097037	-0.0397849207	-0.0724654376	0.1036917932	-0.0864163278	0.1147048067	0.1124192083	0.108643553	0.0374306492173275	5.2542095147600776e-05	0.0014010535008306	2.760671762499533e-09	-0.098011525328971	-0.0357800100088781	0.0096062590973115	0.0012802091162354	-0.0214110914479022	-0.0128032026202334	0.0004584348369904	0.0001639219973347	0.0011439031375003	0.0001277163183489	1.30851438798303e-06	1.6311457972623085e-08	0.000133875147773	0.0003535146985735	1.7922555191242584e-08	1.2497264210751258e-07	0.0015304220445836	-0.0001621918318942	2.6306190333228828e-08	2.342191634547447e-06	0.0
528.1302721205773	-0.539801363517995	278921.584330155	0.2913855120558866	504.0945205156193	-3.7900548358296646	14.364515658595826	254111.2856138721	513.0784113331556	-0.680580183133543	263249.45617615484	0.4631893856740868	521.1463436300985	459.95106103196855	0.980377	18.116945	0.1065092859101528	0.0545019503366939	-0.0594185949	0.0523909528	-0.0523813742	0.0423382733	-0.1917894886	0.044080567	-0.0073133376	-0.0603734433	-0.0919027895	0.045253649	0.0500482708	0.1538415864	0.1450864605	0.106049146	-0.0025421682	-0.0685840459	-0.0122290292	-0.1342833655	-0.1182568669	-0.1049779064	-0.0585204406	-0.0573185683	0.0288460596	-0.0304122463	-0.0933905835	-0.0275389279	0.0150202352	-0.0622222501	0.0331439851	0.0613509897	-0.0688016401	-0.0606038041	0.1146721985	0.0343482091	-0.1271138538	-0.0255974408	0.1390812033	-0.1180541054	0.0026526452	0.1790429555	-0.0110981706	-0.1443787901	-0.099993862	-0.076342456	-0.0199015033	0.0650247355	0.04612712	0.0461345132	-0.1075443428	-0.1284280538	-0.1017191318	0.0380838989	0.0136883891	-0.029237113	-0.1450747416	0.0137825377	0.0839616627	-0.0408972107	-0.0457863453	-0.1668346439	0.0986089386	-0.009683669	-0.1299609609	-0.2353241854	0.1589703646	-0.0436954038	-0.0556498539	0.0050749452	0.0323833485	0.0655747959	-0.1619614886	-0.0615752662	-0.142407401	0.0495703369	0.0228981262	0.0576086258	-0.1652866194	0.009611769	0.0184666157	0.0579062699	-0.0415892962	-0.0440590971	-0.0069340552	0.0190956093	-0.1222070113	0.095306172	0.0434656589	0.1356655615	0.117470322	0.1144017065	0.1112164334	0.105973176	0.0322644769864552	-0.0051661722308722	0.0010409964752094	2.6689335519036048e-05	-0.0931466303556192	0.0048648949733518	0.0086762947466063	2.366720310174371e-05	-0.0465480247598009	-0.0251369333118987	0.002166718609039	0.0006318654163268	0.0003557910380889	-0.0007881120994114	1.2658726278437706e-07	6.211206812386445e-07	-0.0003431996848406	-0.0004770748326136	1.1778602367468716e-07	2.276003959132945e-07	0.0016920608204392	0.0001616387758556	2.61270938600969e-08	2.863069820065379e-06	0.0
528.7219299253219	0.5916578047446137	279546.879183957	0.3500589579152154	508.1480470879133	4.053526572294004	16.431077672293576	258214.43775926012	513.5983128396509	0.5199015064953301	263783.226951736	0.2702975764561137	522.4304651095782	460.7349734269712	1.172289	21.663403	0.0955350870156347	0.0651895746426687	-0.0734617367	0.0424400276	-0.0578905832	-0.2094625985	0.0385011426	0.0545084948	-0.0748071289	-0.1693573879	0.0245181559	-0.0049334711	0.0096022294	-0.0076337416	-0.0690348729	-0.0004340233	0.0677205272	-0.0583648098	-0.0086675963	-0.153231897	0.2133274955	-0.0717388454	-0.0296451548	-0.0782045689	0.0022862501	-0.0961998602	0.0170582985	0.0245462867	-0.0490029956	0.0374321798	-0.0610006688	-0.058558257	-0.0387482195	0.0021605628	0.0327090165	0.0038761209	-0.005177014	0.0455870577	0.0794612273	-0.1290402127	-0.0756543645	-0.0683429282	-0.0902169648	-0.0187942666	-0.0662759543	0.0230587977	-0.0756854584	0.094332593	-0.0474646099	0.1095038089	0.1401707246	0.015134773	-0.0581831702	-0.0603852219	-0.0379164576	-0.0575777551	-0.0830475843	-0.0297226792	0.0229846811	-0.0811060326	0.0311117165	0.0383146882	-0.0413863282	0.0002912392	0.123852126	-0.0255431163	-0.0307723263	-0.042139309	-0.0845421034	0.1835462954	-0.060461246	-0.0023770587	-0.0030155483	0.0533154325	0.003941165	-0.0491512389	-0.0348187889	-0.0126872853	-0.108019419	0.0578622376	-0.1335109324	-0.0406086294	-0.0882124706	-0.031021886	-0.0041464096	0.0610326038	0.0065668403	-0.0559183538	0.0223615229	0.0024088126	-0.0004109733	0.1140484259	0.1098185471	0.1028845713	0.0393574736025783	0.007092996616123	0.0015490107283776	5.0310600996333664e-05	-0.1528049643647051	-0.0596583340090858	0.0233493571344987	0.0035591168167396	-0.0465854304926267	-3.7405732825797344e-05	0.0021702023341833	1.3991888482349331e-09	0.0005157192489376	0.0001599282108487	2.659663437247623e-07	2.5577032625266257e-08	-0.0003431706379812	2.9046859400009513e-08	1.1776608677242385e-07	8.437200410039209e-16	0.0012770910649953	-0.0004149697554439	1.7219989793317018e-07	1.6309615882908295e-06	0.0
529.2354045197966	0.513474594474701	280090.1133972327	0.2636561591709586	509.7587793039721	1.610732216058807	2.594458271849715	259854.0130774757	514.2829595340432	0.6846466943923133	264486.9624670944	0.4687410961423216	522.7419435646328	461.4451601904475	1.180961	21.823647	0.1281808355960544	0.0810766944887133	-0.0845253327	-0.0247798928	-0.0336844191	0.0018503241	0.0485198141	0.0123854693	-0.0933929856	0.0533704169	0.003880246	0.1078385126	-0.0194656685	0.0851133297	0.0575797667	-0.2187721038	-0.0648892014	-0.0679825359	-0.0824666937	0.0662059983	-0.1106909124	-0.0160898538	-0.0811527621	-0.0495412334	-0.056144305	-0.0406688447	-0.066733256	-0.021432924	-0.012065268	-0.0452925871	-0.1200034768	-0.0936878448	0.0249548886	-0.048506789	0.0257872847	-0.1350631417	-0.0364154651	-0.0272969493	-0.0268355995	0.0035678942	-0.0689381108	-0.0893797196	-0.0890018646	-0.0234378232	-0.0968125096	0.036490226	-0.0825060575	-0.0551764238	0.0476100354	-0.108575493	0.0600287419	-0.1282087797	0.0528131072	0.0775669877	0.0279062245	0.0502355845	-0.0471364542	-0.0305201764	0.0472423284	-0.0792961237	0.1017301003	0.0106557579	0.0373021475	0.1073873933	0.0551342345	-0.1390287443	-0.095451235	-0.0660296087	-0.0197032519	0.0201997014	0.0223452883	0.0428197268	0.0656623194	0.0383339184	0.007934893	0.0968925555	-0.0303126666	-0.0131404331	0.111905534	0.0073459626	0.0415749587	0.1348559709	-0.0727382505	-0.110947538	0.0414532286	0.0235923453	-0.0300022297	0.0349455758	0.0966210744	0.0546882097	-0.0180540629	0.1136451198	0.1082280018	0.0993899282	0.0324069967528686	-0.0069504768497096	0.0010502134385404	4.830912843835041e-05	-0.0774487045091802	0.0753562598555248	0.0059983018301503	0.0056785658994133	-0.0222689430174369	0.0243164874751898	0.0004959058231138	0.000591291563131	0.000442061839254	-7.365740968360001e-05	1.9541866972462933e-07	5.425414001297692e-09	-0.0001077452636075	0.0002354253743737	1.1609041829849664e-08	5.54251068989968e-08	0.00115502162074	-0.0001220694442553	1.4900949220797825e-08	1.3340749443768564e-06	0.0
529.7951129404606	0.5597084206640375	280682.86169559543	0.3132735161622311	512.6057976656182	2.8470183616460645	8.10551355154984	262764.7038004047	513.9893630189923	-0.2935965150509219	264185.0652966695	0.0861989136500462	523.5955570162855	466.5321360908895	1.002478	18.525354	0.0964788900667205	0.0503084611137559	-0.0516777834	-0.0561310162	0.014896964	0.071598907	-0.0126593335	-0.0570245367	0.0215464284	0.0686066387	-0.0444957736	-0.0233073601	0.0201445283	-0.0089196322	-0.0505083638	-0.0022251247	0.1181051118	-0.022750514	0.0260693763	0.0433339484	-0.0351156198	-0.1131899026	-0.0132332458	0.0915986643	0.0736595227	-0.1454146232	-0.0628101362	-0.0543485319	-0.0372224226	0.0441300447	0.046242316	0.0024206848	-0.1780919094	-0.161594927	-0.0348009739	0.0189555557	0.0422773698	-0.0518826543	0.0035162844	0.0700397454	0.0516505141	-0.0295686552	-0.0768431212	0.0874472708	-0.1896114356	0.0559050704	-0.0239254063	-0.0258540107	0.0209446054	-0.0584034389	-0.1021861497	-0.0139187737	0.014205006	-0.0705600539	-0.0905382119	-0.1938565485	0.0680702452	-0.0154829565	-0.0219921153	-0.0414355597	0.0162318149	0.0084881692	0.0978043013	0.1053964231	0.0122811051	0.1817343605	-0.0153973264	-0.0727950098	0.0447901196	-0.0602471469	-0.0025856363	0.0033503054	0.0005488314	0.0036700584	-0.0153271344	0.0479288303	-0.0224852143	-0.0766186799	-0.0103475532	-0.06362687	-0.0008970875	-0.2930593631	-0.0315537125	0.0090873832	0.0466343922	0.054794401	0.0560855256	0.0105648049	0.0465326337	-0.0211540419	-0.0402064277	0.1131919653	0.1064475877	0.0955030384	0.0321829094246908	-0.0002240873281778	0.0010357396590378	5.021513064986602e-08	-0.0576715584471685	0.0197771460620117	0.0033260086537251	0.0003911355063581	0.0135424676648341	0.035811410682271	0.000183398430453	0.0012824571350542	0.0004468719860266	4.8101467725999904e-06	1.9969457189535779e-07	2.3137511973954104e-11	0.0003276745937073	0.0004354198573148	1.0737063936124412e-07	1.8959045214404083e-07	0.0007819267049422	-0.0003730949157977	1.3919981619416742e-07	6.114093719017664e-07	0.0
